InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
571312,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12.0,10/17/2011 10:42,1.65,12474.0,Germany
578827,21677,HEARTS  STICKERS,1.0,11/25/2011 14:25,1.63,,United Kingdom
544160,79406,FROSTED WHITE BASE ,6.0,2/16/2011 12:49,0.22,16494.0,United Kingdom
544795,85227,SET OF 6 3D KIT CARDS FOR KIDS,2.0,2/23/2011 13:21,0.85,15858.0,United Kingdom
537692,22937,BAKING MOULD CHOCOLATE CUPCAKES,2.0,12/8/2010 10:40,2.55,14796.0,United Kingdom
574726,21213,PACK OF 72 SKULL CAKE CASES,2.0,11/6/2011 14:56,0.55,14664.0,United Kingdom
558533,22485,SET OF 2 WOODEN MARKET CRATES,2.0,6/30/2011 11:49,12.75,16717.0,United Kingdom
549690,21124,SET/10 BLUE POLKADOT PARTY CANDLES,1.0,4/11/2011 13:41,1.25,17841.0,United Kingdom
571065,22978,PANTRY ROLLING PIN,6.0,10/13/2011 14:59,3.75,12613.0,Germany
539595,21731,RED TOADSTOOL LED NIGHT LIGHT,1.0,12/20/2010 13:43,3.36,,United Kingdom
537643,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1.0,12/7/2010 15:34,16.98,,United Kingdom
541867,22318,FIVE HEART HANGING DECORATION,1.0,1/24/2011 9:28,2.95,14744.0,United Kingdom
559774,22138,BAKING SET 9 PIECE RETROSPOT ,1.0,7/12/2011 11:37,4.95,18122.0,United Kingdom
550130,20718,RED RETROSPOT SHOPPER BAG,3.0,4/14/2011 13:17,1.25,14390.0,United Kingdom
575687,23312,VINTAGE CHRISTMAS GIFT SACK,24.0,11/10/2011 16:03,4.15,16126.0,United Kingdom
574252,POST,POSTAGE,2.0,11/3/2011 13:24,18.0,12437.0,France
539053,79321,CHILLI LIGHTS,3.0,12/15/2010 16:32,4.95,16725.0,United Kingdom
551719,22629,SPACEBOY LUNCH BOX ,2.0,5/3/2011 16:09,4.13,,United Kingdom
574740,21116,OWL DOORSTOP,16.0,11/6/2011 16:07,4.25,12357.0,Switzerland
540971,22631,CIRCUS PARADE LUNCH BOX ,12.0,1/12/2011 14:10,1.95,12383.0,Belgium
575647,22736,RIBBON REEL MAKING SNOWMEN ,5.0,11/10/2011 14:16,1.65,16440.0,United Kingdom
555540,22467,GUMBALL COAT RACK,2.0,6/5/2011 12:48,2.55,13668.0,United Kingdom
549969,23201,JUMBO BAG ALPHABET,100.0,4/13/2011 14:24,1.65,13408.0,United Kingdom
575856,85099B,JUMBO BAG RED RETROSPOT,2.0,11/11/2011 12:28,2.08,16386.0,United Kingdom
544684,22446,PIN CUSHION BABUSHKA PINK,1.0,2/22/2011 16:32,6.63,,United Kingdom
577161,21889,WOODEN BOX OF DOMINOES,12.0,11/18/2011 10:18,1.25,18210.0,United Kingdom
560225,84356,POMPOM CURTAIN,4.0,7/15/2011 16:27,5.79,,United Kingdom
571944,20996,JAZZ HEARTS ADDRESS BOOK,24.0,10/20/2011 10:15,0.19,13755.0,United Kingdom
573286,22338,STAR DECORATION PAINTED ZINC ,10.0,10/28/2011 14:38,0.19,,Switzerland
579196,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1.0,11/28/2011 15:54,2.46,14096.0,United Kingdom
539647,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,1.0,12/20/2010 16:08,2.95,15460.0,United Kingdom
542216,22045,SPACEBOY GIFT WRAP,25.0,1/26/2011 12:29,0.42,14911.0,EIRE
539746,22900, SET 2 TEA TOWELS I LOVE LONDON ,1.0,12/21/2010 15:22,4.21,,United Kingdom
571257,22754,SMALL RED BABUSHKA NOTEBOOK ,1.0,10/14/2011 17:17,1.63,,United Kingdom
C577384,21313,GLASS HEART T-LIGHT HOLDER ,-10.0,11/18/2011 16:50,0.64,14156.0,EIRE
554114,22606,WOODEN SKITTLES GARDEN SET,1.0,5/22/2011 15:00,15.95,15292.0,United Kingdom
568098,22090,PAPER BUNTING RETROSPOT,6.0,9/23/2011 15:17,2.95,15762.0,United Kingdom
577869,21231,SWEETHEART CERAMIC TRINKET BOX,4.0,11/22/2011 11:34,1.25,13268.0,United Kingdom
543816,22131,FOOD CONTAINER SET 3 LOVE HEART ,2.0,2/13/2011 15:26,1.95,17841.0,United Kingdom
575177,20978,36 PENCILS TUBE SKULLS,1.0,11/8/2011 18:41,2.46,,United Kingdom
566408,23356,LOVE HOT WATER BOTTLE,1.0,9/12/2011 13:43,5.95,16984.0,United Kingdom
548663,22483,RED GINGHAM TEDDY BEAR ,1.0,4/1/2011 14:44,5.79,,United Kingdom
553410,21703,BAG 125g SWIRLY MARBLES,12.0,5/17/2011 9:24,0.42,14320.0,United Kingdom
552193,21212,PACK OF 72 RETROSPOT CAKE CASES,24.0,5/6/2011 14:22,0.55,15114.0,United Kingdom
545676,21916,SET 12 RETRO WHITE CHALK STICKS,24.0,3/6/2011 10:26,0.42,15034.0,United Kingdom
549543,21937,STRAWBERRY   PICNIC BAG,1.0,4/10/2011 11:14,2.95,18118.0,United Kingdom
568517,22908,PACK OF 20 NAPKINS RED APPLES,3.0,9/27/2011 12:52,0.85,14456.0,United Kingdom
554367,22335,HEART DECORATION PAINTED ZINC ,24.0,5/24/2011 10:24,0.65,13089.0,United Kingdom
566164,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,5.0,9/9/2011 11:56,2.46,,United Kingdom
539642,82599,FANNY'S REST STOPMETAL SIGN,2.0,12/20/2010 15:35,2.1,15867.0,United Kingdom
565927,85053,FRENCH ENAMEL CANDLEHOLDER,6.0,9/8/2011 10:08,2.1,,EIRE
574677,21162,TOXIC AREA  DOOR HANGER ,2.0,11/6/2011 12:32,0.39,16445.0,United Kingdom
572566,35953,FOLKART STAR CHRISTMAS DECORATIONS,48.0,10/25/2011 10:17,0.39,13050.0,United Kingdom
545906,48187,DOORMAT NEW ENGLAND,2.0,3/8/2011 9:23,7.95,15764.0,United Kingdom
555649,21791,VINTAGE HEADS AND TAILS CARD GAME ,12.0,6/6/2011 13:47,1.25,15386.0,United Kingdom
552149,22423,REGENCY CAKESTAND 3 TIER,4.0,5/6/2011 12:00,12.75,13365.0,United Kingdom
565234,21094,SET/6 RED SPOTTY PAPER PLATES,5.0,9/2/2011 9:38,0.83,,United Kingdom
577528,22113,GREY HEART HOT WATER BOTTLE,4.0,11/20/2011 13:45,4.25,15745.0,United Kingdom
549251,22602,RETROSPOT WOODEN HEART DECORATION,4.0,4/7/2011 12:16,0.85,14449.0,United Kingdom
538634,22178,VICTORIAN GLASS HANGING T-LIGHT,12.0,12/13/2010 13:28,1.25,14085.0,United Kingdom
574506,22207,FRYING PAN UNION FLAG,1.0,11/4/2011 13:24,4.25,12577.0,France
553540,22711,WRAP CIRCUS PARADE,25.0,5/17/2011 15:32,0.42,17511.0,United Kingdom
C564211,23112,PARISIENNE CURIO CABINET,-1.0,8/24/2011 9:11,7.5,17652.0,United Kingdom
553067,82581,TOILET METAL SIGN,25.0,5/13/2011 11:44,0.55,16871.0,United Kingdom
C539575,22360,GLASS JAR ENGLISH CONFECTIONERY,-11.0,12/20/2010 12:23,2.55,13089.0,United Kingdom
566427,15039,SANDALWOOD FAN,1.0,9/12/2011 14:24,0.85,17433.0,United Kingdom
539958,22257,FELT FARM ANIMAL SHEEP,1.0,12/23/2010 13:26,0.85,,United Kingdom
572314,22355,CHARLOTTE BAG SUKI DESIGN,20.0,10/23/2011 15:59,0.85,17111.0,United Kingdom
551174,15060B,FAIRY CAKE DESIGN UMBRELLA,1.0,4/26/2011 17:02,8.29,,United Kingdom
542399,22312,OFFICE MUG WARMER POLKADOT,1.0,1/27/2011 15:38,2.95,15549.0,United Kingdom
563613,22083,PAPER CHAIN KIT RETROSPOT,36.0,8/18/2011 8:49,2.95,12688.0,Israel
550215,22993,SET OF 4 PANTRY JELLY MOULDS,1.0,4/15/2011 10:43,3.29,,United Kingdom
571670,22941,CHRISTMAS LIGHTS 10 REINDEER,4.0,10/18/2011 13:12,8.5,12611.0,Italy
578757,22142,CHRISTMAS CRAFT WHITE FAIRY ,1.0,11/25/2011 11:41,1.45,12748.0,United Kingdom
573992,23351,ROLL WRAP 50'S CHRISTMAS,12.0,11/2/2011 11:20,1.25,15275.0,United Kingdom
560278,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1.0,7/17/2011 15:45,2.95,13610.0,United Kingdom
547413,21976,PACK OF 60 MUSHROOM CAKE CASES,24.0,3/23/2011 9:43,0.55,13475.0,United Kingdom
559055,21383,PACK OF 12 STICKY BUNNIES,2.0,7/5/2011 17:09,0.83,,United Kingdom
551719,23067,HANGING ENGRAVED METAL HEART,1.0,5/3/2011 16:09,8.29,,United Kingdom
561474,23201,JUMBO BAG ALPHABET,100.0,7/27/2011 13:18,1.79,14680.0,United Kingdom
556537,22296,HEART IVORY TRELLIS LARGE,12.0,6/13/2011 12:38,1.65,17725.0,United Kingdom
577698,22151,PLACE SETTING WHITE HEART,5.0,11/21/2011 12:05,0.42,14963.0,United Kingdom
570672,23198,PANTRY MAGNETIC  SHOPPING LIST,12.0,10/11/2011 14:52,1.45,12536.0,France
540418,21625,VINTAGE UNION JACK APRON,1.0,1/7/2011 11:04,14.43,,United Kingdom
566196,22072,RED RETROSPOT TEA CUP AND SAUCER ,4.0,9/9/2011 13:47,3.75,14180.0,United Kingdom
559338,84910A,PINK PAISLEY CUSHION COVER ,2.0,7/7/2011 16:30,8.29,,United Kingdom
567509,22694,WICKER STAR ,12.0,9/20/2011 14:51,1.85,14298.0,United Kingdom
547860,21328,BALLOONS  WRITING SET ,2.0,3/27/2011 12:21,1.65,17625.0,United Kingdom
539461,21485,RETROSPOT HEART HOT WATER BOTTLE,4.0,12/19/2010 10:21,4.95,17243.0,United Kingdom
562517,20727,LUNCH BAG  BLACK SKULL.,2.0,8/5/2011 12:27,1.65,15719.0,United Kingdom
572121,23503,PLAYING CARDS KEEP CALM & CARRY ON,6.0,10/20/2011 19:51,1.25,17092.0,United Kingdom
578506,23300,GARDENERS KNEELING PAD CUP OF TEA ,4.0,11/24/2011 13:01,1.65,17458.0,United Kingdom
558696,16237,SLEEPING CAT ERASERS,30.0,7/1/2011 12:09,0.21,16746.0,United Kingdom
566420,46000S,POLYESTER FILLER PAD 40x40cm,4.0,9/12/2011 13:50,1.45,16360.0,United Kingdom
537369,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,12/6/2010 12:41,1.95,17860.0,United Kingdom
578316,22730,ALARM CLOCK BAKELIKE IVORY,4.0,11/23/2011 16:43,3.75,14189.0,United Kingdom
550015,21479,WHITE SKULL HOT WATER BOTTLE ,4.0,4/14/2011 10:54,3.75,17735.0,United Kingdom
545462,47566B,TEA TIME PARTY BUNTING,6.0,3/3/2011 8:24,4.95,17567.0,United Kingdom
566726,23343,JUMBO BAG VINTAGE CHRISTMAS ,3.0,9/14/2011 13:12,2.08,15021.0,United Kingdom
551954,84879,ASSORTED COLOUR BIRD ORNAMENT,27.0,5/5/2011 12:13,1.69,14515.0,United Kingdom
543428,21165,BEWARE OF THE CAT METAL SIGN ,6.0,2/8/2011 11:36,1.69,17787.0,United Kingdom
572182,22816,CARD MOTORBIKE SANTA,12.0,10/21/2011 10:32,0.42,13588.0,United Kingdom
555110,20728,LUNCH BAG CARS BLUE,3.0,5/31/2011 14:34,1.65,17841.0,United Kingdom
540468,85199S,SMALL HANGING IVORY/RED WOOD BIRD,6.0,1/7/2011 13:55,0.85,,United Kingdom
564817,23345, DOLLY GIRL BEAKER,1.0,8/30/2011 12:02,2.46,,United Kingdom
556776,20752,BLUE POLKADOT WASHING UP GLOVES,1.0,6/14/2011 12:24,2.1,14730.0,United Kingdom
560603,21411,GINGHAM HEART  DOORSTOP RED,3.0,7/20/2011 8:59,4.25,18180.0,United Kingdom
573413,23245,SET OF 3 REGENCY CAKE TINS,4.0,10/30/2011 16:12,4.95,15444.0,United Kingdom
571224,23360,SET 8 CANDLES VINTAGE DOILY,12.0,10/14/2011 13:41,1.95,13136.0,United Kingdom
565234,21064,BOOM BOX SPEAKER BOYS,1.0,9/2/2011 9:38,4.13,,United Kingdom
551385,21671,RED SPOT CERAMIC DRAWER KNOB,6.0,4/28/2011 11:38,1.25,16814.0,United Kingdom
539595,90211B,JET BLACK LAS VEGAS NECKLACE 45CM,1.0,12/20/2010 13:43,5.94,,United Kingdom
550446,22974,CHILDRENS DOLLY GIRL MUG,12.0,4/18/2011 12:36,1.65,13871.0,United Kingdom
578325,22906,12 MESSAGE CARDS WITH ENVELOPES,4.0,11/23/2011 17:43,1.65,16343.0,United Kingdom
547345,22838,,-10.0,3/22/2011 11:55,0.0,,United Kingdom
575676,23404,HOME SWEET HOME BLACKBOARD,6.0,11/10/2011 15:09,4.95,13499.0,United Kingdom
561642,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1.0,7/28/2011 15:04,1.65,17965.0,United Kingdom
561036,23209,LUNCH BAG DOILEY PATTERN ,3.0,7/24/2011 11:54,1.65,13137.0,United Kingdom
538186,20685,DOORMAT RED RETROSPOT,2.0,12/10/2010 10:26,7.95,13000.0,United Kingdom
573390,82494L,WOODEN FRAME ANTIQUE WHITE ,6.0,10/30/2011 14:53,2.95,17213.0,United Kingdom
541010,84459B,YELLOW METAL CHICKEN HEART ,12.0,1/13/2011 11:05,1.49,14114.0,United Kingdom
577316,22992,REVOLVER WOODEN RULER ,12.0,11/18/2011 13:30,1.95,12578.0,Italy
541038,22741,FUNKY DIVA PEN,48.0,1/13/2011 12:10,0.85,16395.0,United Kingdom
571726,22866,HAND WARMER SCOTTY DOG DESIGN,96.0,10/19/2011 9:00,1.85,16191.0,United Kingdom
564716,85099F,JUMBO BAG STRAWBERRY,6.0,8/28/2011 11:02,2.08,14810.0,United Kingdom
543345,22722,SET OF 6 SPICE TINS PANTRY DESIGN,5.0,2/7/2011 12:29,8.29,,United Kingdom
575607,37500,TEA TIME TEAPOT IN GIFT BOX,2.0,11/10/2011 12:37,8.29,14096.0,United Kingdom
569254,22866,HAND WARMER SCOTTY DOG DESIGN,2.0,10/3/2011 11:00,2.1,18116.0,United Kingdom
567671,21238,RED RETROSPOT CUP,1.0,9/21/2011 15:34,1.63,,United Kingdom
561209,21084,SET/6 COLLAGE PAPER CUPS,4.0,7/25/2011 16:57,0.83,,United Kingdom
559816,22189,CREAM HEART CARD HOLDER,1.0,7/12/2011 16:11,8.29,,United Kingdom
574663,46000S,POLYESTER FILLER PAD 40x40cm,4.0,11/6/2011 12:04,1.45,13527.0,United Kingdom
548490,20754,RETROSPOT RED WASHING UP GLOVES,6.0,3/31/2011 13:13,2.1,12909.0,United Kingdom
559052,21915,RED  HARMONICA IN BOX ,1.0,7/5/2011 16:53,2.46,,United Kingdom
536809,84950,ASSORTED COLOUR T-LIGHT HOLDER,1824.0,12/2/2010 16:48,0.55,15299.0,United Kingdom
554355,21272,SALLE DE BAIN HOOK,12.0,5/24/2011 9:20,1.25,16992.0,United Kingdom
576630,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,6.0,11/16/2011 8:38,2.95,13816.0,Germany
577320,22961,JAM MAKING SET PRINTED,12.0,11/18/2011 13:44,1.45,13880.0,United Kingdom
565460,22908,PACK OF 20 NAPKINS RED APPLES,24.0,9/5/2011 9:24,0.85,16843.0,United Kingdom
562649,21714,CITRONELLA CANDLE GARDEN POT,1.0,8/8/2011 13:11,1.25,14606.0,United Kingdom
568703,22568,FELTCRAFT CUSHION OWL,2.0,9/28/2011 15:21,3.75,12748.0,United Kingdom
577488,22398,MAGNETS PACK OF 4 SWALLOWS,12.0,11/20/2011 12:00,0.39,13090.0,United Kingdom
543600,22090,PAPER BUNTING RETROSPOT,2.0,2/10/2011 13:19,2.95,18168.0,United Kingdom
555158,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12.0,6/1/2011 8:38,0.85,14842.0,United Kingdom
567664,22417,PACK OF 60 SPACEBOY CAKE CASES,24.0,9/21/2011 15:15,0.55,14780.0,United Kingdom
540848,84660C,PINK STITCHED WALL CLOCK,1.0,1/12/2011 9:26,3.36,,United Kingdom
570187,22537,MAGIC DRAWING SLATE DINOSAUR,2.0,10/7/2011 15:09,0.83,,United Kingdom
578305,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4.0,11/23/2011 15:44,4.25,14088.0,United Kingdom
560926,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1.0,7/22/2011 9:20,1.63,,United Kingdom
557427,85159B,"WHITE TEA,COFFEE,SUGAR JARS",12.0,6/20/2011 12:14,1.95,12429.0,Denmark
572552,84580,MOUSE TOY WITH PINK T-SHIRT,3.0,10/24/2011 17:07,4.13,14096.0,United Kingdom
564139,22555,PLASTERS IN TIN STRONGMAN,2.0,8/23/2011 11:41,1.65,16904.0,United Kingdom
552949,47566,PARTY BUNTING,10.0,5/12/2011 12:01,4.95,16033.0,United Kingdom
549571,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12.0,4/10/2011 15:25,1.25,15655.0,United Kingdom
560090,21172,PARTY METAL SIGN ,1.0,7/14/2011 16:46,4.13,,United Kingdom
549722,22722,SET OF 6 SPICE TINS PANTRY DESIGN,3.0,4/11/2011 15:59,3.95,17236.0,United Kingdom
548335,22794,SWEETHEART WIRE MAGAZINE RACK,2.0,3/30/2011 13:57,7.95,14272.0,United Kingdom
576329,84598,BOYS ALPHABET IRON ON PATCHES,7.0,11/14/2011 15:22,0.42,,United Kingdom
559816,23238,SET OF 4 KNICK KNACK TINS LONDON ,1.0,7/12/2011 16:11,8.29,,United Kingdom
578676,23356,LOVE HOT WATER BOTTLE,3.0,11/24/2011 19:07,5.95,16016.0,United Kingdom
569741,21983,PACK OF 12 BLUE PAISLEY TISSUES ,24.0,10/6/2011 10:52,0.39,14626.0,United Kingdom
536750,82482,WOODEN PICTURE FRAME WHITE FINISH,6.0,12/2/2010 14:04,2.1,17850.0,United Kingdom
C543112,22960,JAM MAKING SET WITH JARS,-3.0,2/3/2011 12:59,4.25,14133.0,United Kingdom
558201,22759,SET OF 3 NOTEBOOKS IN PARCEL,96.0,6/27/2011 13:12,1.45,15838.0,United Kingdom
537025,22436,12 COLOURED PARTY BALLOONS,10.0,12/3/2010 16:21,0.65,,United Kingdom
544182,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6.0,2/16/2011 15:13,2.95,18257.0,United Kingdom
577313,22433,WATERING CAN GREEN DINOSAUR,6.0,11/18/2011 13:21,1.95,14342.0,United Kingdom
579100,23526,WALL ART DOG LICENCE ,4.0,11/28/2011 11:27,5.95,13004.0,United Kingdom
564716,47593B,SCOTTIE DOGS BABY BIB,6.0,8/28/2011 11:02,0.39,14810.0,United Kingdom
546378,21456,2 PICTURE BOOK EGGS EASTER CHICKS,12.0,3/11/2011 12:17,1.25,14329.0,United Kingdom
552239,22692,DOORMAT WELCOME TO OUR HOME,1.0,5/6/2011 16:54,7.95,14056.0,United Kingdom
570797,22686,FRENCH BLUE METAL DOOR SIGN No,3.0,10/12/2011 12:24,1.25,15311.0,United Kingdom
558066,22378,WALL TIDY RETROSPOT ,1.0,6/24/2011 15:45,4.13,,United Kingdom
575919,22844,VINTAGE CREAM DOG FOOD CONTAINER,12.0,11/11/2011 17:00,7.65,15311.0,United Kingdom
573173,23108,SET OF 10 LED DOLLY LIGHTS,2.0,10/28/2011 10:10,6.25,12362.0,Belgium
567901,22465,HANGING METAL STAR LANTERN,3.0,9/22/2011 16:28,3.29,,United Kingdom
550541,22188,BLACK HEART CARD HOLDER,1.0,4/19/2011 11:33,8.29,,United Kingdom
565249,22835,HOT WATER BOTTLE I AM SO POORLY,1.0,9/2/2011 10:38,4.95,18027.0,United Kingdom
542611,82578,KITCHEN METAL SIGN,25.0,1/30/2011 14:13,0.55,15415.0,United Kingdom
546884,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,1.0,3/17/2011 18:08,2.46,,United Kingdom
552337,22029,SPACEBOY BIRTHDAY CARD,12.0,5/9/2011 11:34,0.42,12621.0,Germany
559549,22045,SPACEBOY GIFT WRAP,25.0,7/10/2011 15:25,0.42,13230.0,United Kingdom
559092,79000,MOROCCAN TEA GLASS,12.0,7/6/2011 10:48,0.85,16829.0,United Kingdom
577152,84997C,CHILDRENS CUTLERY POLKADOT BLUE,8.0,11/18/2011 9:53,4.15,14277.0,France
545812,90120C,GREEN MURANO TWIST BRACELET,4.0,3/7/2011 12:26,4.25,14214.0,United Kingdom
566629,23200,JUMBO BAG PEARS,10.0,9/14/2011 10:32,2.08,15622.0,United Kingdom
572552,21846,PINK DIAMANTE PEN IN GIFT BOX,1.0,10/24/2011 17:07,8.29,14096.0,United Kingdom
571438,23114,VINTAGE LEAF CHOPPING BOARD  ,3.0,10/17/2011 13:25,4.95,15066.0,United Kingdom
541423,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,2.0,1/17/2011 17:54,3.29,,United Kingdom
570426,22974,CHILDRENS DOLLY GIRL MUG,12.0,10/10/2011 13:55,1.65,13352.0,United Kingdom
548178,22993,SET OF 4 PANTRY JELLY MOULDS,12.0,3/29/2011 14:35,1.25,14367.0,United Kingdom
573287,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4.0,10/28/2011 14:42,3.75,14194.0,United Kingdom
565150,23325,RUSTIC STRAWBERRY JAM POT SMALL,12.0,9/1/2011 14:26,1.45,14298.0,United Kingdom
577160,22809,SET OF 6 T-LIGHTS SANTA,6.0,11/18/2011 10:05,2.95,16134.0,United Kingdom
548749,21084,SET/6 COLLAGE PAPER CUPS,24.0,4/4/2011 12:29,0.19,13004.0,United Kingdom
565223,22698,PINK REGENCY TEACUP AND SAUCER,6.0,9/1/2011 19:08,2.95,15410.0,United Kingdom
537781,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1.0,12/8/2010 12:46,0.85,17341.0,United Kingdom
547896,20723,STRAWBERRY CHARLOTTE BAG,2.0,3/28/2011 11:34,0.85,17841.0,United Kingdom
541683,22436,12 COLOURED PARTY BALLOONS,20.0,1/20/2011 15:01,0.65,14085.0,United Kingdom
574308,22111,SCOTTIE DOG HOT WATER BOTTLE,1.0,11/3/2011 16:45,4.95,16409.0,United Kingdom
553167,20727,LUNCH BAG  BLACK SKULL.,10.0,5/13/2011 16:19,4.96,,United Kingdom
548650,84949,SILVER HANGING T-LIGHT HOLDER,6.0,4/1/2011 13:22,1.65,14852.0,United Kingdom
566446,23339,EGG FRYING PAN BLUE ,1.0,9/12/2011 15:40,4.13,,United Kingdom
549916,22835,HOT WATER BOTTLE I AM SO POORLY,4.0,4/13/2011 9:39,4.65,13717.0,United Kingdom
564020,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12.0,8/22/2011 11:57,1.45,13971.0,United Kingdom
550471,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,4/18/2011 13:52,5.79,,United Kingdom
545043,85008,SET OF 3 CONEY ISLAND OVAL BOXES,1.0,2/27/2011 11:05,4.95,16407.0,United Kingdom
549281,47566,PARTY BUNTING,4.0,4/7/2011 13:19,4.95,17735.0,United Kingdom
574672,23514,EMBROIDERED RIBBON REEL SALLY ,1.0,11/6/2011 12:25,2.08,13532.0,United Kingdom
541695,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1.0,1/20/2011 18:01,0.83,,United Kingdom
571601,35970,ZINC FOLKART SLEIGH BELLS,12.0,10/18/2011 10:53,1.69,17073.0,United Kingdom
572068,15036,ASSORTED COLOURS SILK FAN,12.0,10/20/2011 13:20,0.83,13159.0,United Kingdom
536863,22384,LUNCH BAG PINK POLKADOT,1.0,12/3/2010 11:19,1.65,17967.0,United Kingdom
546136,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2.0,3/9/2011 16:32,2.95,,United Kingdom
566734,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1.0,9/14/2011 14:09,3.29,16910.0,United Kingdom
538883,22668,PINK BABY BUNTING,2.0,12/14/2010 15:56,5.91,,United Kingdom
573874,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24.0,11/1/2011 12:45,0.55,13868.0,United Kingdom
543306,21975,PACK OF 60 DINOSAUR CAKE CASES,2.0,2/7/2011 11:56,0.55,16686.0,United Kingdom
576592,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,1.0,11/15/2011 14:47,3.75,13614.0,United Kingdom
562042,23297,SET 40 HEART SHAPE PETIT FOUR CASES,36.0,8/2/2011 10:19,1.65,13075.0,United Kingdom
540387,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12.0,1/6/2011 17:58,1.25,16306.0,United Kingdom
541133,47566b,TEA TIME PARTY BUNTING,5.0,1/14/2011 10:17,8.29,,United Kingdom
571846,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1.0,10/19/2011 12:35,2.1,17841.0,United Kingdom
565748,23111,PARISIENNE SEWING BOX,8.0,9/6/2011 12:38,10.4,14156.0,EIRE
558614,90202B,WHITE ENAMEL FLOWER HAIR TIE,1.0,6/30/2011 15:56,2.9,,United Kingdom
555853,37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,2.0,6/7/2011 13:44,0.39,14375.0,United Kingdom
579187,22702,BLACK AND WHITE CAT BOWL,1.0,11/28/2011 15:31,4.13,,United Kingdom
576644,23559,WOODLAND BUNNIES LOLLY MAKERS,2.0,11/16/2011 10:01,4.13,,United Kingdom
542109,20676,RED RETROSPOT BOWL,1.0,1/25/2011 13:44,2.46,,United Kingdom
552949,21756,BATH BUILDING BLOCK WORD,1.0,5/12/2011 12:01,5.95,16033.0,United Kingdom
556080,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1.0,6/8/2011 15:21,3.29,,United Kingdom
559142,22730,ALARM CLOCK BAKELIKE IVORY,4.0,7/6/2011 14:01,3.75,17719.0,United Kingdom
548796,20725,LUNCH BAG RED RETROSPOT,10.0,4/4/2011 12:42,1.65,15752.0,United Kingdom
543013,22900, SET 2 TEA TOWELS I LOVE LONDON ,1.0,2/2/2011 13:35,5.79,,United Kingdom
575757,20829,GLITTER HANGING BUTTERFLY STRING,3.0,11/11/2011 10:49,2.1,17295.0,United Kingdom
545592,22978,PANTRY ROLLING PIN,6.0,3/4/2011 10:30,3.75,17581.0,United Kingdom
537237,22668,PINK BABY BUNTING,1.0,12/6/2010 9:58,5.91,,United Kingdom
572901,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2.0,10/26/2011 14:54,8.95,16332.0,United Kingdom
536856,21889,WOODEN BOX OF DOMINOES,12.0,12/3/2010 10:26,1.25,13370.0,United Kingdom
565234,85099B,JUMBO BAG RED RETROSPOT,3.0,9/2/2011 9:38,4.13,,United Kingdom
573500,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1.0,10/31/2011 12:01,4.95,16931.0,United Kingdom
574038,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3.0,11/2/2011 12:56,4.95,18164.0,United Kingdom
569407,21116,OWL DOORSTOP,6.0,10/4/2011 9:12,4.95,15694.0,United Kingdom
536862,22625,RED KITCHEN SCALES,1.0,12/3/2010 11:13,16.98,,United Kingdom
559052,21382,SET/4 SPRING FLOWER DECORATION,3.0,7/5/2011 16:53,1.63,,United Kingdom
548502,84991,60 TEATIME FAIRY CAKE CASES,2.0,3/31/2011 14:17,1.25,,United Kingdom
547076,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4.0,3/20/2011 14:37,3.95,15140.0,United Kingdom
539451,85131D,BEADED CRYSTAL HEART PINK ON STICK,2.0,12/17/2010 16:59,0.85,,United Kingdom
565381,21314,SMALL GLASS HEART TRINKET POT,8.0,9/2/2011 15:23,2.1,16173.0,United Kingdom
