InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Month
537354,20727,LUNCH BAG  BLACK SKULL.,2,2010-12-06 12:23:00,1.65,12748.0,United Kingdom,3.3,12.0
540672,22625,RED KITCHEN SCALES,2,2011-01-10 15:51:00,8.5,15281.0,United Kingdom,17.0,1.0
543534,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-02-09 13:25:00,0.55,13590.0,United Kingdom,13.2,2.0
546079,22855,FINE WICKER HEART ,1,2011-03-09 11:05:00,1.25,14534.0,United Kingdom,1.25,3.0
537086,85206A,CREAM FELT EASTER EGG BASKET,24,2010-12-05 12:01:00,1.65,15332.0,Lithuania,39.6,12.0
543306,20676,RED RETROSPOT BOWL,2,2011-02-07 11:56:00,1.25,16686.0,United Kingdom,2.5,2.0
543734,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,2011-02-11 12:22:00,0.85,17512.0,United Kingdom,10.2,2.0
549245,85099F,JUMBO BAG STRAWBERRY,2,2011-04-07 11:59:00,2.08,15005.0,United Kingdom,4.16,4.0
550783,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-04-20 13:58:00,4.95,13485.0,United Kingdom,14.85,4.0
551301,22191,IVORY DINER WALL CLOCK,4,2011-04-27 14:49:00,8.5,17675.0,United Kingdom,34.0,4.0
548984,22151,PLACE SETTING WHITE HEART,24,2011-04-05 12:37:00,0.42,14546.0,United Kingdom,10.08,4.0
548718,21166,COOK WITH WINE METAL SIGN ,144,2011-04-04 08:50:00,1.85,14156.0,EIRE,266.40000000000003,4.0
542373,23230,WRAP ALPHABET DESIGN,25,2011-01-27 13:38:00,0.42,16767.0,United Kingdom,10.5,1.0
545023,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-02-25 14:25:00,0.55,12921.0,United Kingdom,13.2,2.0
547809,22302,COFFEE MUG PEARS  DESIGN,2,2011-03-25 13:54:00,2.55,12748.0,United Kingdom,5.1,3.0
544311,84849B,FAIRY SOAP SOAP HOLDER,1,2011-02-17 14:19:00,1.69,17841.0,United Kingdom,1.69,2.0
550616,21876,POTTERING MUG,12,2011-04-19 12:59:00,1.25,15140.0,United Kingdom,15.0,4.0
543470,22090,PAPER BUNTING RETROSPOT,6,2011-02-08 14:58:00,2.95,16951.0,United Kingdom,17.700000000000003,2.0
548176,16015,MEDIUM CHINESE STYLE SCISSOR,10,2011-03-29 14:20:00,0.5,13439.0,United Kingdom,5.0,3.0
541283,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-01-17 12:34:00,0.55,12820.0,United Kingdom,13.2,1.0
548412,POST,POSTAGE,1,2011-03-31 10:38:00,18.0,12601.0,Germany,18.0,3.0
547515,21916,SET 12 RETRO WHITE CHALK STICKS,24,2011-03-23 14:02:00,0.42,13267.0,United Kingdom,10.08,3.0
537366,22436,12 COLOURED PARTY BALLOONS,10,2010-12-06 12:39:00,0.65,14085.0,United Kingdom,6.5,12.0
552278,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-05-08 12:36:00,1.25,15059.0,United Kingdom,15.0,5.0
538661,90210B,CLEAR ACRYLIC FACETED BANGLE,12,2010-12-13 15:42:00,1.25,15194.0,United Kingdom,15.0,12.0
537224,22151,PLACE SETTING WHITE HEART,24,2010-12-05 16:24:00,0.42,13174.0,United Kingdom,10.08,12.0
545701,22938,CUPCAKE LACE PAPER SET 6,12,2011-03-06 15:17:00,1.95,17107.0,United Kingdom,23.4,3.0
549577,22741,FUNKY DIVA PEN,48,2011-04-11 08:16:00,0.85,14286.0,United Kingdom,40.8,4.0
547253,22274,FELTCRAFT DOLL EMILY,3,2011-03-22 10:44:00,2.95,13869.0,United Kingdom,8.850000000000001,3.0
544660,22358,KINGS CHOICE TEA CADDY ,6,2011-02-22 13:47:00,2.95,15078.0,United Kingdom,17.700000000000003,2.0
541675,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-01-20 13:49:00,1.95,12402.0,Belgium,19.5,1.0
551159,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-04-26 15:02:00,4.95,16203.0,United Kingdom,19.8,4.0
544586,85053,FRENCH ENAMEL CANDLEHOLDER,3,2011-02-21 15:04:00,2.1,17338.0,United Kingdom,6.300000000000001,2.0
552004,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-05-05 16:31:00,0.65,17522.0,United Kingdom,10.4,5.0
547513,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-03-23 13:59:00,0.85,17519.0,United Kingdom,10.2,3.0
548863,21389,IVORY HANGING DECORATION  BIRD,24,2011-04-04 13:57:00,0.85,15311.0,United Kingdom,20.4,4.0
550280,20718,RED RETROSPOT SHOPPER BAG,10,2011-04-15 13:31:00,1.25,13048.0,United Kingdom,12.5,4.0
549982,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-04-13 15:52:00,0.85,17091.0,United Kingdom,8.5,4.0
543631,84993A,75 GREEN PETIT FOUR CASES,2,2011-02-10 16:17:00,0.42,14081.0,United Kingdom,0.84,2.0
536746,22767,TRIPLE PHOTO FRAME CORNICE ,2,2010-12-02 13:39:00,9.95,16510.0,United Kingdom,19.9,12.0
550617,21155,RED RETROSPOT PEG BAG,6,2011-04-19 13:03:00,2.55,13376.0,United Kingdom,15.3,4.0
541094,84745B,BLUE HANGING GINGHAM EASTER HEN,6,2011-01-13 13:36:00,0.42,13246.0,United Kingdom,2.52,1.0
543251,21259,VICTORIAN SEWING BOX SMALL ,2,2011-02-04 14:51:00,5.95,14194.0,United Kingdom,11.9,2.0
549318,20933,YELLOW POT PLANT CANDLE,4,2011-04-08 10:01:00,2.95,13911.0,United Kingdom,11.8,4.0
544833,22863,SOAP DISH BROCANTE,8,2011-02-24 10:10:00,2.95,15974.0,United Kingdom,23.6,2.0
546924,22555,PLASTERS IN TIN STRONGMAN,12,2011-03-18 10:06:00,1.65,14059.0,United Kingdom,19.8,3.0
548698,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-04-03 10:55:00,12.75,18109.0,United Kingdom,12.75,4.0
549099,35961,FOLKART ZINC HEART CHRISTMAS DEC,2,2011-04-06 11:07:00,0.85,16241.0,United Kingdom,1.7,4.0
551982,20677,PINK POLKADOT BOWL,6,2011-05-05 13:56:00,1.25,15023.0,United Kingdom,7.5,5.0
538518,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2010-12-12 16:14:00,2.95,14505.0,United Kingdom,2.95,12.0
537034,22732,3D VINTAGE CHRISTMAS STICKERS ,18,2010-12-03 17:20:00,1.25,13081.0,United Kingdom,22.5,12.0
536551,22663,JUMBO BAG DOLLY GIRL DESIGN,4,2010-12-01 14:34:00,1.95,17346.0,United Kingdom,7.8,12.0
536840,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2010-12-02 18:27:00,0.55,12738.0,Germany,13.2,12.0
542731,17084A,TRANQUILITY MASALA INCENSE,50,2011-01-31 15:27:00,0.21,13600.0,United Kingdom,10.5,1.0
538845,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2010-12-14 13:19:00,0.42,16531.0,United Kingdom,10.08,12.0
540782,22848,BREAD BIN DINER STYLE PINK,4,2011-01-11 11:32:00,14.95,15370.0,United Kingdom,59.8,1.0
537852,22207,FRYING PAN UNION FLAG,7,2010-12-08 15:56:00,4.25,17340.0,United Kingdom,29.75,12.0
542233,22848,BREAD BIN DINER STYLE PINK,4,2011-01-26 13:46:00,14.95,13098.0,United Kingdom,59.8,1.0
538507,22227,HANGING HEART MIRROR DECORATION ,18,2010-12-12 13:26:00,0.65,15547.0,United Kingdom,11.7,12.0
538521,21755,LOVE BUILDING BLOCK WORD,3,2010-12-13 09:02:00,5.95,14180.0,United Kingdom,17.85,12.0
537859,21122,SET/10 PINK POLKADOT PARTY CANDLES,2,2010-12-08 16:11:00,1.25,14030.0,United Kingdom,2.5,12.0
549249,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,24,2011-04-07 12:04:00,0.42,12423.0,Belgium,10.08,4.0
544596,22971,QUEENS GUARD COFFEE MUG,6,2011-02-21 17:35:00,2.55,16441.0,United Kingdom,15.3,2.0
537154,22728,ALARM CLOCK BAKELIKE PINK,3,2010-12-05 13:05:00,3.75,15808.0,United Kingdom,11.25,12.0
552410,22898,CHILDRENS APRON APPLES DESIGN,2,2011-05-09 12:40:00,1.95,14527.0,United Kingdom,3.9,5.0
547203,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-03-21 13:51:00,2.95,17146.0,United Kingdom,17.700000000000003,3.0
539728,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2010-12-21 14:26:00,1.65,16270.0,United Kingdom,19.8,12.0
547070,21925,UNION STRIPE CUSHION COVER ,3,2011-03-20 13:58:00,1.25,16115.0,United Kingdom,3.75,3.0
547102,48138,DOORMAT UNION FLAG,2,2011-03-21 10:41:00,7.95,14245.0,United Kingdom,15.9,3.0
537900,22294,HEART FILIGREE DOVE  SMALL,24,2010-12-09 10:45:00,1.25,15983.0,United Kingdom,30.0,12.0
547568,22949,36 DOILIES DOLLY GIRL,12,2011-03-24 09:50:00,1.45,13341.0,United Kingdom,17.4,3.0
543737,22482,BLUE TEA TOWEL CLASSIC DESIGN,12,2011-02-11 12:45:00,1.25,12477.0,Germany,15.0,2.0
539647,22098,BOUDOIR SQUARE TISSUE BOX,1,2010-12-20 16:08:00,1.25,15460.0,United Kingdom,1.25,12.0
552051,84596F,SMALL MARSHMALLOWS PINK BOWL,24,2011-05-06 10:10:00,0.42,14796.0,United Kingdom,10.08,5.0
550957,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,2011-04-21 16:37:00,1.65,18283.0,United Kingdom,1.65,4.0
551163,21531,RED RETROSPOT SUGAR JAM BOWL,1,2011-04-26 15:52:00,2.55,12573.0,France,2.55,4.0
547651,22244,3 HOOK HANGER MAGIC GARDEN,1,2011-03-24 12:11:00,1.95,16904.0,United Kingdom,1.95,3.0
546636,84378,SET OF 3 HEART COOKIE CUTTERS,2,2011-03-15 12:19:00,1.25,14534.0,United Kingdom,2.5,3.0
539463,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2010-12-19 11:19:00,2.95,18077.0,United Kingdom,17.700000000000003,12.0
545467,22784,LANTERN CREAM GAZEBO ,3,2011-03-03 09:39:00,4.95,15304.0,United Kingdom,14.85,3.0
540533,22380,TOY TIDY SPACEBOY  ,1,2011-01-09 14:12:00,2.1,15005.0,United Kingdom,2.1,1.0
545688,22189,CREAM HEART CARD HOLDER,2,2011-03-06 12:42:00,3.95,16033.0,United Kingdom,7.9,3.0
544210,22427,ENAMEL FLOWER JUG CREAM,3,2011-02-17 11:01:00,5.95,14911.0,EIRE,17.85,2.0
546998,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,2011-03-18 13:32:00,4.95,16023.0,United Kingdom,9.9,3.0
548611,21165,BEWARE OF THE CAT METAL SIGN ,12,2011-04-01 11:31:00,1.69,18230.0,United Kingdom,20.28,4.0
549251,22296,HEART IVORY TRELLIS LARGE,4,2011-04-07 12:16:00,1.65,14449.0,United Kingdom,6.6,4.0
550811,22300,COFFEE MUG DOG + BALL DESIGN,12,2011-04-20 16:04:00,2.55,16011.0,United Kingdom,30.6,4.0
537891,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2010-12-09 10:05:00,2.55,13319.0,United Kingdom,15.3,12.0
537646,22582,PACK OF 6 SWEETIE GIFT BOXES,1,2010-12-07 15:39:00,2.55,17591.0,United Kingdom,2.55,12.0
539472,21719,LOVELY BONBON STICKER SHEET,1,2010-12-19 14:23:00,0.85,15581.0,United Kingdom,0.85,12.0
549241,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-04-07 11:40:00,2.08,15719.0,United Kingdom,4.16,4.0
545081,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-02-28 10:35:00,1.45,16057.0,United Kingdom,17.4,2.0
544996,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,2011-02-25 11:53:00,2.95,12474.0,Germany,35.400000000000006,2.0
542231,22630,DOLLY GIRL LUNCH BOX,1,2011-01-26 13:40:00,1.95,16714.0,United Kingdom,1.95,1.0
546849,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-03-17 13:13:00,2.95,13623.0,United Kingdom,5.9,3.0
551982,16049,TEATIME GEL PENS ASST,36,2011-05-05 13:56:00,0.42,15023.0,United Kingdom,15.12,5.0
549387,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-04-08 11:33:00,2.1,13178.0,United Kingdom,12.6,4.0
551529,20726,LUNCH BAG WOODLAND,10,2011-05-01 13:18:00,1.65,12524.0,Germany,16.5,5.0
536630,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 10:56:00,2.1,17850.0,United Kingdom,12.6,12.0
548728,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-04-04 09:55:00,1.65,13198.0,United Kingdom,13.2,4.0
541615,22562,MONSTERS STENCIL CRAFT,6,2011-01-20 10:43:00,1.25,16395.0,United Kingdom,7.5,1.0
541206,20719,WOODLAND CHARLOTTE BAG,100,2011-01-14 12:24:00,0.72,14646.0,Netherlands,72.0,1.0
541602,85125,SMALL ROUND CUT GLASS CANDLESTICK,2,2011-01-19 17:17:00,4.95,17231.0,United Kingdom,9.9,1.0
537852,22200,FRYING PAN PINK POLKADOT,7,2010-12-08 15:56:00,4.25,17340.0,United Kingdom,29.75,12.0
540647,22666,RECIPE BOX PANTRY YELLOW DESIGN,4,2011-01-10 14:57:00,2.95,17406.0,United Kingdom,11.8,1.0
545579,21078,SET/20 STRAWBERRY PAPER NAPKINS ,24,2011-03-04 08:10:00,0.85,17508.0,Greece,20.4,3.0
547205,79164,BLACK WINE GLASS,12,2011-03-21 14:00:00,1.65,16558.0,United Kingdom,19.8,3.0
548172,22333,RETROSPOT PARTY BAG + STICKER SET,32,2011-03-29 14:13:00,1.65,15738.0,United Kingdom,52.8,3.0
550526,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-04-19 10:40:00,1.45,14309.0,United Kingdom,17.4,4.0
551199,22035,VINTAGE CARAVAN GREETING CARD ,12,2011-04-27 11:30:00,0.42,13018.0,United Kingdom,5.04,4.0
543601,22624,IVORY KITCHEN SCALES,2,2011-02-10 13:27:00,8.5,14560.0,United Kingdom,17.0,2.0
546530,23194,GYMKHANA TREASURE BOOK BOX,8,2011-03-14 13:25:00,2.25,17404.0,Sweden,18.0,3.0
548745,22741,FUNKY DIVA PEN,48,2011-04-04 12:10:00,0.85,12471.0,Germany,40.8,4.0
540031,21864,UNION JACK FLAG PASSPORT COVER ,1,2011-01-04 13:50:00,2.1,17975.0,United Kingdom,2.1,1.0
542611,22558,CLOTHES PEGS RETROSPOT PACK 24 ,4,2011-01-30 14:13:00,1.49,15415.0,United Kingdom,5.96,1.0
541796,22625,RED KITCHEN SCALES,2,2011-01-21 13:55:00,8.5,14092.0,United Kingdom,17.0,1.0
540502,22681,FRENCH BLUE METAL DOOR SIGN 6,10,2011-01-09 10:50:00,1.25,13183.0,United Kingdom,12.5,1.0
552530,23206,LUNCH BAG APPLE DESIGN,10,2011-05-10 08:58:00,1.65,13055.0,United Kingdom,16.5,5.0
541970,22613,PACK OF 20 SPACEBOY NAPKINS,24,2011-01-24 13:48:00,0.85,15179.0,United Kingdom,20.4,1.0
545906,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-03-08 09:23:00,1.25,15764.0,United Kingdom,15.0,3.0
546988,22192,BLUE DINER WALL CLOCK,2,2011-03-18 12:57:00,8.5,14194.0,United Kingdom,17.0,3.0
546305,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-03-10 16:16:00,3.75,14056.0,United Kingdom,3.75,3.0
548632,20727,LUNCH BAG  BLACK SKULL.,10,2011-04-01 12:25:00,1.65,17701.0,United Kingdom,16.5,4.0
545683,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-03-06 11:50:00,2.55,14903.0,United Kingdom,7.649999999999999,3.0
540981,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-01-12 15:25:00,1.69,12868.0,United Kingdom,13.52,1.0
546553,21754,HOME BUILDING BLOCK WORD,3,2011-03-15 08:52:00,5.95,13499.0,United Kingdom,17.85,3.0
547578,22667,RECIPE BOX RETROSPOT ,6,2011-03-24 10:38:00,2.95,13089.0,United Kingdom,17.700000000000003,3.0
539957,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2010-12-23 12:58:00,1.25,12585.0,Germany,15.0,12.0
541485,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,1,2011-01-18 13:05:00,0.95,18118.0,United Kingdom,0.95,1.0
547370,22195,LARGE HEART MEASURING SPOONS,3,2011-03-22 13:32:00,1.65,14711.0,United Kingdom,4.949999999999999,3.0
541595,20781,GOLD EAR MUFF HEADPHONES,1,2011-01-19 16:08:00,5.49,14606.0,United Kingdom,5.49,1.0
539044,22868,NUMBER TILE COTTAGE GARDEN 0 ,8,2010-12-15 15:47:00,1.95,15727.0,United Kingdom,15.6,12.0
551002,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-04-26 09:37:00,0.55,16834.0,United Kingdom,13.2,4.0
552290,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-05-08 13:32:00,2.08,16007.0,United Kingdom,2.08,5.0
548213,23230,WRAP ALPHABET DESIGN,25,2011-03-30 09:15:00,0.42,15521.0,United Kingdom,10.5,3.0
539727,22934,BAKING MOULD EASTER EGG WHITE CHOC,6,2010-12-21 14:26:00,2.95,12678.0,France,17.700000000000003,12.0
543306,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-02-07 11:56:00,1.65,16686.0,United Kingdom,3.3,2.0
541596,22930,BAKING MOULD HEART MILK CHOCOLATE,2,2011-01-19 16:18:00,2.55,17602.0,United Kingdom,5.1,1.0
541552,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,12,2011-01-19 11:15:00,7.65,15039.0,United Kingdom,91.8,1.0
542238,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,2011-01-26 14:35:00,0.85,12591.0,Italy,10.2,1.0
546561,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2011-03-15 10:34:00,7.95,18260.0,United Kingdom,15.9,3.0
550835,22694,WICKER STAR ,12,2011-04-21 10:52:00,2.1,15034.0,United Kingdom,25.200000000000003,4.0
550180,15056P,EDWARDIAN PARASOL PINK,3,2011-04-14 17:33:00,5.95,14163.0,United Kingdom,17.85,4.0
537879,22835,HOT WATER BOTTLE I AM SO POORLY,8,2010-12-09 08:34:00,4.65,14243.0,United Kingdom,37.2,12.0
537335,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,3,2010-12-06 12:15:00,7.95,15048.0,United Kingdom,23.85,12.0
549432,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-04-08 12:20:00,8.25,14264.0,United Kingdom,16.5,4.0
542398,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,2011-01-27 15:36:00,0.85,13174.0,United Kingdom,10.2,1.0
546378,22860,EASTER TIN CHICKS PINK DAISY,6,2011-03-11 12:17:00,1.65,14329.0,United Kingdom,9.9,3.0
544311,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2011-02-17 14:19:00,1.25,17841.0,United Kingdom,1.25,2.0
550526,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,2011-04-19 10:40:00,1.25,14309.0,United Kingdom,15.0,4.0
546034,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-03-09 09:44:00,0.42,14032.0,United Kingdom,5.04,3.0
537023,22804,CANDLEHOLDER PINK HANGING HEART,1,2010-12-03 16:02:00,2.95,16725.0,United Kingdom,2.95,12.0
547076,22991,GIRAFFE WOODEN RULER,12,2011-03-20 14:37:00,1.95,15140.0,United Kingdom,23.4,3.0
549560,22921,HERB MARKER CHIVES ,1,2011-04-10 13:26:00,0.65,15058.0,United Kingdom,0.65,4.0
537799,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,2010-12-08 13:07:00,12.75,15916.0,United Kingdom,25.5,12.0
547360,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-03-22 12:30:00,2.95,16135.0,United Kingdom,17.700000000000003,3.0
541262,21889,WOODEN BOX OF DOMINOES,1,2011-01-16 15:50:00,1.25,18069.0,United Kingdom,1.25,1.0
549257,20761,BLUE PAISLEY SKETCHBOOK,2,2011-04-07 12:29:00,3.75,14465.0,United Kingdom,7.5,4.0
545304,21937,STRAWBERRY   PICNIC BAG,5,2011-03-01 12:51:00,2.95,16212.0,United Kingdom,14.75,3.0
548978,22505,MEMO BOARD COTTAGE DESIGN,4,2011-04-05 12:08:00,4.95,15727.0,United Kingdom,19.8,4.0
547096,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-03-21 09:13:00,2.95,15669.0,United Kingdom,17.700000000000003,3.0
550057,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-04-14 12:01:00,0.65,14606.0,United Kingdom,5.2,4.0
547357,21916,SET 12 RETRO WHITE CHALK STICKS,24,2011-03-22 12:15:00,0.42,17613.0,United Kingdom,10.08,3.0
543468,22083,PAPER CHAIN KIT RETROSPOT,5,2011-02-08 14:45:00,2.95,14562.0,United Kingdom,14.75,2.0
548213,21238,RED RETROSPOT CUP,8,2011-03-30 09:15:00,0.85,15521.0,United Kingdom,6.8,3.0
538146,21217,RED RETROSPOT ROUND CAKE TINS,2,2010-12-09 16:10:00,9.95,15596.0,United Kingdom,19.9,12.0
550522,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-04-19 10:04:00,0.29,12947.0,United Kingdom,13.919999999999998,4.0
540033,84849B,FAIRY SOAP SOAP HOLDER,4,2011-01-04 14:12:00,1.69,13680.0,United Kingdom,6.76,1.0
546100,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,2011-03-09 12:04:00,1.25,16572.0,United Kingdom,15.0,3.0
543300,22072,RED RETROSPOT TEA CUP AND SAUCER ,3,2011-02-07 11:42:00,3.75,13334.0,United Kingdom,11.25,2.0
546643,20685,DOORMAT RED RETROSPOT,2,2011-03-15 13:23:00,7.95,16214.0,United Kingdom,15.9,3.0
542621,84991,60 TEATIME FAIRY CAKE CASES,24,2011-01-31 09:05:00,0.55,12528.0,Germany,13.2,1.0
545000,22469,HEART OF WICKER SMALL,12,2011-02-25 12:37:00,1.65,15281.0,United Kingdom,19.8,2.0
544339,22779,WOODEN OWLS LIGHT GARLAND ,4,2011-02-18 09:04:00,4.25,15228.0,United Kingdom,17.0,2.0
537463,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-07 10:08:00,0.55,12681.0,France,13.2,12.0
549937,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-04-13 11:40:00,1.45,15046.0,United Kingdom,17.4,4.0
543821,47566,PARTY BUNTING,4,2011-02-14 09:24:00,4.95,17667.0,United Kingdom,19.8,2.0
550000,22120,WELCOME  WOODEN BLOCK LETTERS,3,2011-04-14 09:18:00,9.95,17058.0,United Kingdom,29.85,4.0
545637,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,12,2011-03-04 12:16:00,0.42,15514.0,United Kingdom,5.04,3.0
546640,22431,WATERING CAN BLUE ELEPHANT,6,2011-03-15 12:56:00,1.95,14092.0,United Kingdom,11.7,3.0
551437,22430,ENAMEL WATERING CAN CREAM,4,2011-04-28 15:13:00,4.95,13725.0,United Kingdom,19.8,4.0
544944,85200,BUNNY EGG BOX,12,2011-02-25 10:46:00,1.25,14541.0,United Kingdom,15.0,2.0
545227,21936,RED RETROSPOT PICNIC BAG,5,2011-03-01 09:35:00,2.95,12428.0,Finland,14.75,3.0
538799,22424,ENAMEL BREAD BIN CREAM,2,2010-12-14 11:48:00,12.75,15039.0,United Kingdom,25.5,12.0
546465,22228,BUNNY WOODEN PAINTED WITH BIRD ,6,2011-03-14 10:57:00,0.85,14395.0,United Kingdom,5.1,3.0
544601,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-02-22 09:00:00,0.85,16638.0,United Kingdom,17.0,2.0
538630,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2010-12-13 13:25:00,0.29,14565.0,United Kingdom,6.959999999999999,12.0
552282,22996,TRAVEL CARD WALLET VINTAGE TICKET,5,2011-05-08 12:44:00,0.42,14040.0,United Kingdom,2.1,5.0
544286,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-02-17 12:29:00,2.1,13151.0,United Kingdom,25.200000000000003,2.0
543040,21137,BLACK RECORD COVER FRAME,2,2011-02-02 17:06:00,3.75,17337.0,United Kingdom,7.5,2.0
551345,POST,POSTAGE,6,2011-04-28 09:03:00,15.0,14646.0,Netherlands,90.0,4.0
544998,21034,REX CASH+CARRY JUMBO SHOPPER,3,2011-02-25 11:56:00,0.95,14470.0,United Kingdom,2.85,2.0
543653,21877,HOME SWEET HOME MUG,1,2011-02-11 10:26:00,1.25,14796.0,United Kingdom,1.25,2.0
541986,22849,BREAD BIN DINER STYLE MINT,1,2011-01-24 15:59:00,16.95,17001.0,United Kingdom,16.95,1.0
551436,21755,LOVE BUILDING BLOCK WORD,1,2011-04-28 15:13:00,5.95,16904.0,United Kingdom,5.95,4.0
539920,21533,RETROSPOT LARGE MILK JUG,4,2010-12-23 11:06:00,4.95,14085.0,United Kingdom,19.8,12.0
540857,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,2011-01-12 10:20:00,4.25,16779.0,United Kingdom,102.0,1.0
539981,85180A,RED HEARTS LIGHT CHAIN ,3,2010-12-23 14:35:00,4.65,13304.0,United Kingdom,13.95,12.0
548612,22520,CHILDS GARDEN TROWEL BLUE ,1,2011-04-01 11:34:00,0.85,13137.0,United Kingdom,0.85,4.0
549237,21755,LOVE BUILDING BLOCK WORD,3,2011-04-07 11:29:00,5.95,13950.0,United Kingdom,17.85,4.0
548276,22714,CARD BIRTHDAY COWBOY,24,2011-03-30 11:39:00,0.42,17863.0,United Kingdom,10.08,3.0
536796,22636,CHILDS BREAKFAST SET CIRCUS PARADE,3,2010-12-02 15:46:00,8.5,15574.0,United Kingdom,25.5,12.0
547650,20713,JUMBO BAG OWLS,1,2011-03-24 12:08:00,1.95,17059.0,United Kingdom,1.95,3.0
539314,84971S,SMALL HEART FLOWERS HOOK ,24,2010-12-16 18:20:00,0.85,13874.0,United Kingdom,20.4,12.0
539477,22808,SET OF 6 T-LIGHTS EASTER CHICKS,6,2010-12-19 14:58:00,2.95,18245.0,United Kingdom,17.700000000000003,12.0
538296,84631,FRUIT TREE AND BIRDS WALL PLAQUE,2,2010-12-10 13:06:00,7.95,13148.0,United Kingdom,15.9,12.0
546553,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,2011-03-15 08:52:00,1.25,13499.0,United Kingdom,15.0,3.0
549291,22084,PAPER CHAIN KIT EMPIRE,2,2011-04-07 19:05:00,2.95,16261.0,United Kingdom,5.9,4.0
546791,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-03-17 10:38:00,4.15,17716.0,United Kingdom,16.6,3.0
543342,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-02-07 12:27:00,5.45,17162.0,United Kingdom,16.35,2.0
548331,21902,"KEY FOB , FRONT  DOOR ",24,2011-03-30 13:28:00,0.65,13047.0,United Kingdom,15.6,3.0
543806,10002,INFLATABLE POLITICAL GLOBE ,1,2011-02-13 12:48:00,0.85,17085.0,United Kingdom,0.85,2.0
549235,22896,PEG BAG APPLES DESIGN,4,2011-04-07 11:16:00,2.55,15530.0,United Kingdom,10.2,4.0
